year,geo_name,geo,grads_total_growth
2014,"Elkhart County, IN","05000US18039",-0.25
2015,"Maverick County","05000US48323",-0.25
2015,"Scott County","05000US29201",-0.255319
2014,"Pittsburg County","05000US40121",-0.255708
2014,"Pratt County","05000US20151",-0.255887
2014,"Marinette County","05000US55075",-0.255952
2015,"Callaway County","05000US29027",-0.258392
2014,"Sherburne County","05000US27141",-0.258741
2015,"Williamson County, TN","05000US47187",-0.260504
2014,"Mower County","05000US27099",-0.261927
2015,"Laurel County","05000US21125",-0.263158
2015,"Comal County, TX","05000US48091",-0.263158
2014,"Union County","05000US45087",-0.263889
2014,"Chisago County","05000US27025",-0.263889
2015,"Harrison County","05000US48203",-0.265709
2015,"St. Mary Parish","05000US22101",-0.268665
2014,"Comal County, TX","05000US48091",-0.269231
2015,"Douglas County, OR","05000US41019",-0.273973
2015,"Duplin County","05000US37061",-0.275689
2014,"Jackson County, MS","05000US28059",-0.275862
2015,"Van Wert County","05000US39161",-0.277228
2014,"Alleghany County","05000US51005",-0.277311
2014,"Polk County","05000US05113",-0.277603
2014,"Cassia County","05000US16031",-0.28
2015,"Pennington County","05000US27113",-0.283061
2015,"Cleveland County, NC","05000US37045",-0.285655
2014,"Bladen County","05000US37017",-0.285714
2014,"Baraga County","05000US26013",-0.285714
2015,"Livingston County","05000US17105",-0.285714
2015,"Jefferson County","05000US42065",-0.285714
2014,"Ravalli County","05000US30081",-0.285714
2014,"Laurens County","05000US13175",-0.285714
2015,"Parker County, TX","05000US48367",-0.288958
2015,"Kiowa County","05000US20097",-0.291262
2014,"Lake County, IL","05000US17097",-0.292251
2015,"Knox County","05000US21121",-0.293907
2015,"Washita County","05000US40149",-0.296053
2015,"Benson County","05000US38005",-0.297297
2015,"Lamar County","05000US28073",-0.297468
2014,"Marshall County","05000US28093",-0.298701
2014,"Caledonia County","05000US50005",-0.29932
2014,"Island County","05000US53029",-0.3
2014,"Dodge County","05000US55027",-0.3
2015,"McNairy County","05000US47109",-0.3
2015,"Burke County","05000US37023",-0.300664
2014,"Wasco County","05000US41065",-0.301818
2015,"Guaynabo Municipio","05000US72061",-0.302585
2015,"Jefferson County","05000US05069",-0.304899
2015,"Kleberg County","05000US48273",-0.30574
2014,"Letcher County","05000US21133",-0.307692
2014,"Grenada County","05000US28043",-0.307692
2014,"St. Charles Parish","05000US22089",-0.310204
2014,"Lincoln County","05000US47103",-0.314286
2015,"Erie County","05000US39043",-0.31665
2014,"Kingfisher County","05000US40073",-0.32
2015,"Howard County","05000US48227",-0.320158
2014,"Clallam County","05000US53009",-0.324696
2014,"Bell County","05000US21013",-0.326087
2015,"Washington County","05000US40147",-0.331715
2015,"Roberts County","05000US46109",-0.333333
2014,"Branch County","05000US26023",-0.333333
2014,"Camden County","05000US29029",-0.333333
2015,"Marshall County","05000US54051",-0.333333
2014,"Webster County","05000US29225",-0.333333
2015,"Navarro County","05000US48349",-0.333653
2015,"Washington County","05000US28151",-0.347826
2015,"Todd County","05000US46121",-0.350877
2014,"Meade County","05000US46093",-0.355556
2014,"Van Wert County","05000US39161",-0.356688
2014,"McDowell County","05000US37111",-0.359133
2015,"Sumter County, FL","05000US12119",-0.359223
2014,"Cochise County, AZ","05000US04003",-0.368377
2015,"Houston County, AL","05000US01069",-0.381679
2014,"Concordia Parish","05000US22029",-0.388889
2015,"Marion County","05000US45067",-0.391304
2014,"Chouteau County","05000US30015",-0.392857
2014,"Coffee County","05000US01031",-0.396588
2014,"Coffee County","05000US47031",-0.4
2014,"Henderson County","05000US47077",-0.4
2014,"Scott County, MN","05000US27139",-0.402299
2014,"Los Alamos County","05000US35028",-0.403226
2015,"Choctaw County","05000US40023",-0.408451
2014,"Mountrail County","05000US38061",-0.410256
2014,"Racine County, WI","05000US55101",-0.411765
2015,"Alexandria city, VA","05000US51510",-0.416667
2014,"Warren County, OH","05000US39165",-0.426211
2014,"St. Joseph County","05000US26149",-0.428235
2015,"Claiborne County","05000US47025",-0.435994
2015,"Buchanan County","05000US51027",-0.447205
2015,"Orleans County","05000US50019",-0.457143
2014,"Greene County","05000US05055",-0.461538
2014,"Haskell County","05000US40061",-0.466667
2015,"Kendall County, IL","05000US17093",-0.470588
2014,"Clay County","05000US21051",-0.47619
2014,"Monroe County","05000US17133",-0.477876
2014,"Taylor County","05000US12123",-0.488636
2015,"Muskegon County, MI","05000US26121",-0.497312
2015,"Vega Baja Municipio","05000US72145",-0.523529
2014,"Lawrence County","05000US47099",-0.526316
2015,"Starke County","05000US18149",-0.526316
2014,"Chenango County","05000US36017",-0.537037
2014,"Saline County","05000US29195",-0.537525
2014,"Pike County","05000US29163",-0.575758
2014,"Fayette County","05000US54019",-0.577236
2015,"Howard County","05000US19089",-0.6
2014,"Leake County","05000US28079",-0.627737
2015,"Montgomery County","05000US21173",-0.631579
2014,"Guernsey County","05000US39059",-0.703704
2014,"Grant County","05000US54023",-0.75
2014,"Madison County","05000US39097",-0.84375
2015,"Marinette County","05000US55075",-0.888
2015,"Sussex County, DE","05000US10005",-0.927624
2015,"Wexford County","05000US26165",-0.938667
2013,"New Castle County, DE","05000US10003",None
2013,"Butler County","05000US29023",None
2013,"Gloucester County","05000US51073",None
2013,"Henry County","05000US29083",None
2013,"Strafford County, NH","05000US33017",None
2013,"Larimer County, CO","05000US08069",None
2013,"Jefferson County, CO","05000US08059",None
2013,"Etowah County, AL","05000US01055",None
2013,"Chesterfield County, VA","05000US51041",None
2013,"Adams County, CO","05000US08001",None
2013,"Hanover County, VA","05000US51085",None
2013,"Anne Arundel County, MD","05000US24003",None
2013,"Pulaski County","05000US29169",None
2013,"Crow Wing County","05000US27035",None
2013,"Platte County","05000US29165",None
2013,"Denver County, CO","05000US08031",None
2013,"Reno County","05000US20155",None
2013,"Lafayette County","05000US29107",None
2013,"Phelps County","05000US29161",None
2013,"Grafton County","05000US33009",None
2013,"Mahnomen County","05000US27087",None
2013,"Providence County, RI","05000US44007",None
2013,"Newton County","05000US29145",None
2013,"Mower County","05000US27099",None
2013,"Henrico County, VA","05000US51087",None
2013,"Augusta County","05000US51015",None
2013,"Accomack County","05000US51001",None
2013,"Mesa County, CO","05000US08077",None
2013,"Norfolk city, VA","05000US51710",None
2013,"Cass County, MO","05000US29037",None
2013,"Monmouth County, NJ","05000US34025",None
2013,"Petersburg city","05000US51730",None
2013,"Webster County","05000US29225",None
2013,"Pueblo County, CO","05000US08101",None
2013,"Salem city","05000US51775",None
2013,"Laclede County","05000US29105",None
2013,"Union County, NC","05000US37179",None
2013,"Pettis County","05000US29159",None
2013,"Chesterfield County","05000US45025",None
2013,"El Paso County, CO","05000US08041",None
2013,"Buchanan County","05000US51027",None
2013,"Otero County","05000US08089",None
2013,"Williamsburg city","05000US51830",None
2013,"Rockingham County","05000US51165",None
2013,"Orange County","05000US51137",None
2013,"Morgan County","05000US08087",None
2013,"Lynchburg city","05000US51680",None
2013,"Snohomish County, WA","05000US53061",None
2013,"Franklin County","05000US51067",None
2013,"Gunnison County","05000US08051",None
2013,"Newberry County","05000US45071",None
2013,"Beaufort County, SC","05000US45013",None
2013,"Alamosa County","05000US08003",None
2013,"Bourbon County","05000US20011",None
2013,"Merrimack County, NH","05000US33013",None
2013,"Multnomah County, OR","05000US41051",None
2013,"Albemarle County, VA","05000US51003",None
2013,"Madison County, AL","05000US01089",None
2013,"DeKalb County, GA","05000US13089",None
2013,"Las Animas County","05000US08071",None
2013,"San Joaquin County, CA","05000US06077",None
2013,"Onslow County, NC","05000US37133",None
2013,"Jefferson County, AL","05000US01073",None
2013,"Spartanburg County, SC","05000US45083",None
2013,"Hudson County, NJ","05000US34017",None
2013,"Garfield County","05000US08045",None
2013,"Davidson County, TN","05000US47037",None
2013,"Saline County","05000US31151",None
2013,"Lee County, FL","05000US12071",None
2013,"Logan County","05000US08075",None
2013,"Kent County, MI","05000US26081",None
2013,"Rio Blanco County","05000US08103",None
2013,"Delaware County, PA","05000US42045",None
2013,"Summit County, OH","05000US39153",None
2013,"Union County, NJ","05000US34039",None
2013,"Rockingham County","05000US37157",None
2013,"Lancaster County, PA","05000US42071",None
2013,"Kane County, IL","05000US17089",None
2013,"Laramie County","05000US56021",None
2013,"Chester County, PA","05000US42029",None
2013,"Franklin County","05000US37069",None
2013,"Passaic County, NJ","05000US34031",None
2013,"Sarpy County, NE","05000US31153",None
2013,"Sedgwick County, KS","05000US20173",None
2013,"Morris County, NJ","05000US34027",None
2013,"Sonoma County, CA","05000US06097",None
2013,"La Plata County","05000US08067",None
2013,"Richmond County, NY","05000US36085",None
2013,"Pasco County, FL","05000US12101",None
2013,"Colleton County","05000US45029",None
2013,"Onondaga County, NY","05000US36067",None
2013,"Lenoir County","05000US37107",None
2013,"Greenville County, SC","05000US45045",None
2013,"Prowers County","05000US08099",None
2013,"Virginia Beach city, VA","05000US51810",None
2013,"Teller County","05000US08119",None
2013,"Lucas County, OH","05000US39095",None
2013,"Lee County","05000US19111",None
2013,"Polk County, IA","05000US19153",None
2013,"Montgomery County","05000US20125",None
2013,"Solano County, CA","05000US06095",None
2013,"Galveston County, TX","05000US48167",None
2013,"Buena Vista County","05000US19021",None
2013,"Webb County, TX","05000US48479",None
2013,"Clay County, MO","05000US29047",None
2013,"Lackawanna County, PA","05000US42069",None
2013,"Racine County, WI","05000US55101",None
2013,"Harvey County","05000US20079",None
2013,"Lafayette Parish, LA","05000US22055",None
2013,"Osceola County, FL","05000US12097",None
2013,"Rutherford County","05000US37161",None
2013,"La Crosse County, WI","05000US55063",None
2013,"Ontario County, NY","05000US36069",None
2013,"Caldwell County","05000US37027",None
2013,"Scotland County","05000US37165",None
2013,"Tompkins County, NY","05000US36109",None
2013,"Beaufort County","05000US37013",None
2013,"Yamhill County, OR","05000US41071",None
2013,"Essex County, MA","05000US25009",None
2013,"Gallatin County","05000US30031",None
2013,"Grant County","05000US53025",None
2013,"Iredell County, NC","05000US37097",None
2013,"Sauk County","05000US55111",None
2013,"Davidson County, NC","05000US37057",None
2013,"Walla Walla County","05000US53071",None
2013,"Warren County","05000US19181",None
2013,"Cook County, IL","05000US17031",None
2013,"Des Moines County","05000US19057",None
2013,"Shawnee County, KS","05000US20177",None
2013,"Cabarrus County, NC","05000US37025",None
2013,"Lake County","05000US30047",None
2013,"Tate County","05000US28137",None
2013,"Palm Beach County, FL","05000US12099",None
2013,"Gaston County, NC","05000US37071",None
2013,"Spokane County, WA","05000US53063",None
2013,"Burlington County, NJ","05000US34005",None
2013,"Person County","05000US37145",None
2013,"East Baton Rouge Parish, LA","05000US22033",None
2013,"Delta County","05000US08029",None
2013,"Knox County, TN","05000US47093",None
2013,"York County, PA","05000US42133",None
2013,"Jefferson Parish, LA","05000US22051",None
2013,"Lee County","05000US37105",None
2013,"Washoe County, NV","05000US32031",None
2013,"Sheridan County","05000US56033",None
2013,"Worcester County, MA","05000US25027",None
2013,"Prince William County, VA","05000US51153",None
2013,"Edgecombe County","05000US37065",None
2013,"Sioux County","05000US19167",None
2013,"Mobile County, AL","05000US01097",None
2013,"Berks County, PA","05000US42011",None
2013,"Cameron County, TX","05000US48061",None
2013,"Dakota County, MN","05000US27037",None
2013,"Hertford County","05000US37091",None
2013,"Ada County, ID","05000US16001",None
2013,"Orange County, NC","05000US37135",None
2013,"Cowley County","05000US20035",None
2013,"San Juan Municipio, PR","05000US72127",None
2013,"Orange County, NY","05000US36071",None
2013,"Thomas County","05000US20193",None
2013,"Butler County, OH","05000US39017",None
2013,"St. Charles County, MO","05000US29183",None
2013,"Lyon County","05000US20111",None
2013,"Westmoreland County, PA","05000US42129",None
2013,"Luzerne County, PA","05000US42079",None
2013,"Richmond County","05000US37153",None
2013,"Cleveland County, NC","05000US37045",None
2013,"Brazoria County, TX","05000US48039",None
2013,"McHenry County, IL","05000US17111",None
2013,"Saline County","05000US20169",None
2013,"Albany County, NY","05000US36001",None
2013,"Lorain County, OH","05000US39093",None
2013,"Lake County, FL","05000US12069",None
2013,"Doniphan County","05000US20043",None
2013,"Fayette County, KY","05000US21067",None
2013,"Escambia County, FL","05000US12033",None
2013,"Cloud County","05000US20029",None
2013,"Northampton County, PA","05000US42095",None
2013,"Dutchess County, NY","05000US36027",None
2013,"Moore County","05000US37125",None
2013,"Weld County, CO","05000US08123",None
2013,"Fresno County, CA","05000US06019",None
2013,"Buncombe County, NC","05000US37021",None
2013,"Labette County","05000US20099",None
2013,"Crawford County","05000US20037",None
2013,"Peoria County, IL","05000US17143",None
2013,"Newport News city, VA","05000US51700",None
2013,"Wapello County","05000US19179",None
2013,"Vanderburgh County, IN","05000US18163",None
2013,"Roanoke city, VA","05000US51770",None
2013,"Roanoke County","05000US51161",None
2013,"Finney County","05000US20055",None
2013,"Seward County","05000US31159",None
2013,"Leon County, FL","05000US12073",None
2013,"Bingham County","05000US16011",None
2013,"Lincoln County","05000US31111",None
2013,"Butler County","05000US20015",None
2013,"St. Lucie County, FL","05000US12111",None
2013,"Wilson County","05000US37195",None
2013,"Allen County","05000US20001",None
2013,"Chatham County, GA","05000US13051",None
2013,"New London County, CT","05000US09011",None
2013,"St. Clair County, IL","05000US17163",None
2013,"Sacramento County, CA","05000US06067",None
2013,"Hamilton County, IN","05000US18057",None
2013,"St. Joseph County, IN","05000US18141",None
2013,"Stanly County","05000US37167",None
2013,"Lancaster County, NE","05000US31109",None
2013,"Gloucester County, NJ","05000US34015",None
2013,"Wyandotte County, KS","05000US20209",None
2013,"Durham County, NC","05000US37063",None
2013,"Mitchell County","05000US20123",None
2013,"Erie County, PA","05000US42049",None
2013,"Horry County, SC","05000US45051",None
2013,"Pratt County","05000US20151",None
2013,"Rutherford County, TN","05000US47149",None
2013,"Sherman County","05000US20181",None
2013,"Baltimore County, MD","05000US24005",None
2013,"Goshen County","05000US56015",None
2013,"Washington County, UT","05000US49053",None
2013,"Marathon County, WI","05000US55073",None
2013,"Philadelphia County, PA","05000US42101",None
2013,"Kennebec County, ME","05000US23011",None
2013,"McPherson County","05000US20113",None
2013,"Androscoggin County, ME","05000US23001",None
2013,"Vance County","05000US37181",None
2013,"Humboldt County, CA","05000US06023",None
2013,"Mendocino County","05000US06045",None
2013,"Atchison County","05000US20005",None
2013,"Chatham County","05000US37037",None
2013,"Carson City County","05000US32510",None
2013,"Norfolk County, MA","05000US25021",None
2013,"Broward County, FL","05000US12011",None
2013,"Barnstable County, MA","05000US25001",None
2013,"Madison County","05000US31119",None
2013,"Cumberland County, NJ","05000US34011",None
2013,"Pennington County, SD","05000US46103",None
2013,"Burke County","05000US37023",None
2013,"Bradley County, TN","05000US47011",None
2013,"Natrona County","05000US56025",None
2013,"Scotts Bluff County","05000US31157",None
2013,"Wayne County, MI","05000US26163",None
2013,"Río Grande Municipio","05000US72119",None
